id,neighborhood,bathrooms/bed,reviewscore_rating,score_cleanliness,score_location,latitude,longitude,price,price_class
20872145,Roslindale,1.0,80.0,10.0,8.0,42.27498031102064,-71.13969042118957,60.0,2
13937181,Roslindale,2.0,97.0,10.0,9.0,42.27636367614069,-71.13643292507432,45.0,1
3575220,Roslindale,2.5,96.0,10.0,9.0,42.280278913054104,-71.13586963457317,50.0,1
17419858,Roslindale,2.0,92.0,8.0,9.0,42.29078292331886,-71.13795529323475,65.0,2
18202496,Roslindale,1.0,100.0,10.0,9.0,42.285602655344036,-71.14464740615732,56.0,2
16987125,Roslindale,0.5,92.0,10.0,9.0,42.27667662127121,-71.13508152728151,34.5,1
1668313,Roslindale,1.0,95.0,10.0,9.0,42.281941832424685,-71.13337190191741,53.0,1
13768853,Roslindale,0.5,96.0,10.0,10.0,42.28759769917666,-71.13448153404433,25.0,1
19248168,Roslindale,1.0,98.0,10.0,9.0,42.28152711336701,-71.13674668687679,86.0,3
849408,Roslindale,0.3333333333333333,95.0,10.0,9.0,42.288820283584535,-71.1395101021012,79.66666666666667,3
12386020,Roslindale,1.0,100.0,10.0,9.0,42.291689800769035,-71.13189277475922,75.0,2
225979,Roslindale,0.0,96.0,10.0,9.0,42.2814520694321,-71.12925004404066,59.0,2
21096625,Roslindale,1.0,0.0,0.0,0.0,42.27388920698471,-71.11756915082991,29.0,1
225834,Roslindale,0.0,98.0,10.0,9.0,42.280528126236185,-71.13084254103526,70.0,2
3420384,Roslindale,0.3333333333333333,100.0,10.0,10.0,42.27440801253166,-71.12529404441553,51.666666666666664,1
20902319,Roslindale,0.5,100.0,10.0,10.0,42.27398688207168,-71.11820874366218,29.5,1
13318522,Roslindale,0.625,0.0,0.0,0.0,42.28521460823645,-71.13172055160335,65.25,2
8548176,Roslindale,0.1111111111111111,90.0,10.0,9.0,42.27917609759368,-71.13277179664853,16.666666666666668,1
20649310,Roslindale,1.0,100.0,10.0,10.0,42.281469325768136,-71.12511860684516,60.0,2
753446,Roslindale,0.5,97.0,10.0,9.0,42.285877639201935,-71.12490955692161,29.0,1
7651065,Roslindale,0.5,99.0,10.0,9.0,42.28451220982457,-71.1362580468337,34.0,1
5884429,Roslindale,0.5,96.0,10.0,9.0,42.28657682901829,-71.13553645433956,46.666666666666664,1
12535687,Roslindale,0.5,100.0,10.0,10.0,42.28389087384849,-71.13140826651366,62.5,2
7093109,Roslindale,0.5,99.0,10.0,9.0,42.276968619499286,-71.11775586431584,87.5,3
15217781,Roslindale,1.0,0.0,0.0,0.0,42.292125613883,-71.12200386278218,65.0,2
18085704,Roslindale,1.0,0.0,0.0,0.0,42.28609603744868,-71.14018645383463,50.0,1
15954650,Roslindale,0.5,93.0,10.0,9.0,42.27677500922972,-71.13468802798515,18.5,1
20673030,Roslindale,0.3333333333333333,100.0,10.0,10.0,42.2759795785313,-71.1269931328303,32.0,1
12023024,Roslindale,1.0,92.0,9.0,9.0,42.286448197788786,-71.13932538848039,60.0,2
4461111,Roslindale,1.5,97.0,10.0,9.0,42.27896822197632,-71.13671455617596,50.0,1
7252607,Roslindale,1.0,97.0,10.0,8.0,42.28280175042395,-71.11514509094087,50.0,1
13547301,Roslindale,1.0,99.0,10.0,9.0,42.287641034701096,-71.12988286590424,125.0,4
5434353,Roslindale,0.5,95.0,10.0,10.0,42.28626473620894,-71.13706513072117,62.5,2
2583074,Roslindale,2.5,99.0,10.0,9.0,42.27964781834151,-71.13605872909109,50.0,1
9218312,Roslindale,1.0,99.0,10.0,10.0,42.289071070855776,-71.12823296377442,75.0,2
17574145,Roslindale,1.0,99.0,10.0,10.0,42.28509664284081,-71.13107373653091,82.0,3
14690527,Roslindale,0.5,90.0,9.0,10.0,42.28922069154087,-71.13071326524191,75.0,2
18016452,Roslindale,1.0,98.0,10.0,9.0,42.28007080421777,-71.12505808402145,54.0,1
19212437,Roslindale,1.0,96.0,10.0,10.0,42.27661599056335,-71.12002434269542,69.0,2
10116095,Roslindale,1.0,0.0,0.0,0.0,42.289603216466745,-71.13336748771151,115.0,4
6400432,Roslindale,0.2,88.0,9.0,9.0,42.27838291101699,-71.12878009724983,30.0,1
15935306,Roslindale,2.5,96.0,9.0,10.0,42.286805671244935,-71.12082364908231,50.0,1
19965562,Roslindale,1.0,100.0,10.0,10.0,42.28797398168616,-71.12977111031459,74.0,2
5498472,Roslindale,1.1666666666666667,100.0,10.0,10.0,42.27683095063724,-71.12955973831468,58.333333333333336,2
894539,Roslindale,1.5,97.0,10.0,9.0,42.290903928902345,-71.13023771355206,95.0,3
1861070,Roslindale,1.5,97.0,10.0,10.0,42.276912922929995,-71.12823284429416,75.0,2
6513924,Roslindale,0.5,94.0,9.0,9.0,42.284561507299415,-71.11972634316602,27.5,1
20997260,Roslindale,0.5,0.0,0.0,0.0,42.2750332333405,-71.11891326613988,14.5,1
7086825,Roslindale,1.0,98.0,9.0,9.0,42.28228162657036,-71.11681747458199,50.0,1
19702475,Roslindale,0.75,90.0,10.0,9.0,42.273718457738525,-71.12812812558472,42.5,1
3075044,Roslindale,1.0,95.0,9.0,9.0,42.286240821867416,-71.13437396457161,65.0,2
9380145,Roslindale,1.0,100.0,10.0,10.0,42.28141361022943,-71.13331765190605,85.0,3
19914995,Roslindale,0.5,100.0,10.0,8.0,42.290725961006366,-71.13302085940167,52.25,1
6069883,Roslindale,1.0,98.0,10.0,8.0,42.28531408883604,-71.1357606440486,65.0,2
12147973,Roslindale,0.5,0.0,0.0,0.0,42.28261879577949,-71.13306792912681,83.33333333333333,3
1810172,Roslindale,1.0,96.0,9.0,9.0,42.28208581195228,-71.1333486774579,67.0,2
4922204,Roslindale,0.35714285714285715,95.0,10.0,10.0,42.28214228250037,-71.12904915306451,28.571428571428573,1
21126044,Roslindale,0.5,0.0,0.0,0.0,42.27370767281119,-71.11831466756631,14.5,1
6976,Roslindale,1.0,99.0,10.0,9.0,42.29243788665679,-71.13576525374667,65.0,2
20978478,Roslindale,1.0,0.0,0.0,0.0,42.279308973411716,-71.13505551661468,65.0,2
4085362,Roslindale,2.0,96.0,10.0,10.0,42.281748516890026,-71.14031783726143,85.0,3
18175604,Roslindale,1.0,98.0,10.0,9.0,42.27681207063996,-71.1198274454466,39.0,1
17471070,Roslindale,0.5,0.0,0.0,0.0,42.292226182341594,-71.12961881244046,33.333333333333336,1
18388452,Roslindale,1.0,83.0,9.0,9.0,42.279344849024355,-71.11474513528448,50.0,1
5706985,Roslindale,0.5,89.0,10.0,9.0,42.28138962623447,-71.13119041987277,50.0,1
15193504,Roslindale,1.0,96.0,10.0,9.0,42.27894982559271,-71.11782149798333,62.0,2
18912111,Roslindale,2.5,0.0,0.0,0.0,42.28973886051874,-71.12115682339396,60.0,2
21107821,Roslindale,0.6666666666666666,100.0,10.0,10.0,42.28944980384006,-71.12971719481011,66.66666666666667,2
15864923,Roslindale,0.5,91.0,9.0,9.0,42.284245260537645,-71.1196063509515,41.666666666666664,1
1724900,Roslindale,0.5,92.0,10.0,9.0,42.28290545627205,-71.13267673899495,70.5,2
16272709,Roslindale,0.3333333333333333,93.0,10.0,9.0,42.2761855395191,-71.13311304559423,35.0,1
18181482,Roslindale,0.25,78.0,9.0,8.0,42.28087390788756,-71.12883544744814,37.5,1
20207694,Roslindale,0.25,0.0,0.0,0.0,42.276321759661506,-71.13422846993019,36.75,1
21189065,Roslindale,1.0,0.0,0.0,0.0,42.27354240453939,-71.12580572123079,75.0,2
17382859,Roslindale,0.09090909090909091,93.0,10.0,9.0,42.282012327568545,-71.12796053219886,18.181818181818183,1
3968797,Roslindale,1.5,98.0,10.0,9.0,42.29110718003285,-71.13133846374734,85.0,3
1494726,Roslindale,1.0,94.0,10.0,10.0,42.27571563204639,-71.13013942666514,75.0,2
3755609,Roslindale,1.0,97.0,9.0,9.0,42.275637199479654,-71.12480041713683,72.0,2
15099163,Roslindale,0.5,100.0,10.0,9.0,42.28692377259029,-71.14134671215744,39.5,1
18254869,Roslindale,1.0,100.0,9.0,10.0,42.27832097543377,-71.12487284188492,150.0,4
21154569,Roslindale,1.0,0.0,0.0,0.0,42.27660214145114,-71.11975973824602,49.0,1
15616726,Roslindale,0.2,99.0,10.0,9.0,42.276637172738376,-71.12639378059917,30.0,1
19073668,Roslindale,1.0,0.0,0.0,0.0,42.274940290853216,-71.11819675185424,49.0,1
19991354,Roslindale,0.5,100.0,10.0,10.0,42.28598156090077,-71.11289036501171,45.0,1
3229255,Roslindale,1.0,98.0,10.0,10.0,42.287025610360985,-71.13353878797959,125.0,4
18194673,Roslindale,2.0,98.0,10.0,9.0,42.2785332036182,-71.13374460765982,50.0,1
18580155,Roslindale,0.8333333333333334,90.0,9.0,9.0,42.285624410417775,-71.13510474138579,75.0,2
1721016,Roslindale,1.0,97.0,10.0,10.0,42.28606772927463,-71.13236250334809,106.0,4
19327752,Roslindale,0.5,95.0,9.0,9.0,42.284795449929135,-71.13935123559739,31.0,1
12927298,Roslindale,0.5,97.0,10.0,8.0,42.29061655718749,-71.13273461483398,71.25,2
18790023,Roslindale,0.5,97.0,10.0,9.0,42.27818822638018,-71.13496118898574,27.5,1
7482195,Roslindale,1.0,80.0,10.0,6.0,42.282224755841604,-71.11518855890074,50.0,1
6603827,Roslindale,1.0,100.0,10.0,9.0,42.28217038124361,-71.1164843137903,59.0,2
16172058,Roslindale,0.5,96.0,10.0,9.0,42.285847715188886,-71.13853024132437,47.5,1
2843445,Roslindale,2.0,97.0,10.0,10.0,42.28194609607024,-71.14102161135577,85.0,3
16892278,Roslindale,0.5,100.0,10.0,9.0,42.27789083757414,-71.11752139651799,99.5,3
40601,Jamaica Plain,1.0,99.0,10.0,10.0,42.31509938985096,-71.11107897137123,95.0,3
20406376,Jamaica Plain,1.0,93.0,9.0,9.0,42.32445862704929,-71.10456309792336,55.0,2
19102964,Jamaica Plain,1.0,100.0,10.0,10.0,42.32296253583139,-71.10562823126186,95.0,3
19294099,Jamaica Plain,1.0,98.0,10.0,9.0,42.32189667038472,-71.103896899652,58.0,2
6862594,Jamaica Plain,1.0,0.0,0.0,0.0,42.31926520385325,-71.11324623810819,60.0,2
17843922,Jamaica Plain,1.0,96.0,10.0,9.0,42.32059748492584,-71.10579825662313,40.0,1
2798787,Jamaica Plain,1.5,99.0,10.0,9.0,42.32451388795766,-71.10540620416036,75.0,2
2295530,Jamaica Plain,0.5,99.0,10.0,10.0,42.317785859724104,-71.10513643573292,60.0,2
17476391,Jamaica Plain,1.0,100.0,10.0,10.0,42.32483037969653,-71.10745744271063,67.0,2
19007014,Jamaica Plain,1.0,0.0,0.0,0.0,42.314413808566535,-71.10239921159031,51.0,1
16125278,Jamaica Plain,1.0,92.0,9.0,9.0,42.32202903962229,-71.10404986129859,64.0,2
2698996,Jamaica Plain,1.0,98.0,10.0,10.0,42.31567994817808,-71.11520100639541,60.0,2
14868545,Jamaica Plain,1.0,93.0,9.0,9.0,42.321904626799174,-71.10615572831358,110.0,4
6248970,Jamaica Plain,1.0,97.0,10.0,9.0,42.321719666668685,-71.10345881692874,65.0,2
20015244,Jamaica Plain,1.0,98.0,10.0,10.0,42.32383850409271,-71.10985144470507,90.0,3
19103076,Jamaica Plain,0.5,100.0,10.0,9.0,42.32308473223338,-71.10722233293784,77.5,3
10883063,Jamaica Plain,0.5,96.0,10.0,9.0,42.32411923510956,-71.10669945356153,47.5,1
4015972,Jamaica Plain,1.0,95.0,9.0,9.0,42.321619908461145,-71.10550967539857,60.0,2
18802946,Jamaica Plain,0.5,98.0,10.0,10.0,42.313490354705216,-71.11042223426432,46.0,1
6238463,Jamaica Plain,1.0,99.0,10.0,10.0,42.31590400933113,-71.11404802615597,95.0,3
4586681,Jamaica Plain,1.0,99.0,10.0,10.0,42.314827484606575,-71.11295481151114,90.0,3
6730758,Jamaica Plain,0.5,97.0,10.0,10.0,42.31451961008171,-71.10558689277725,60.0,2
12855343,Jamaica Plain,2.0,98.0,10.0,10.0,42.3126182454674,-71.10620541691138,50.0,1
10253591,Jamaica Plain,1.0,93.0,9.0,10.0,42.31838301910418,-71.10187809594295,105.0,4
15149497,Jamaica Plain,1.5,97.0,10.0,10.0,42.316065104181426,-71.1075240712279,89.0,3
19102461,Jamaica Plain,1.0,98.0,10.0,10.0,42.324085814744905,-71.10638557753282,95.0,3
12874603,Jamaica Plain,2.0,74.0,8.0,8.0,42.32267197982334,-71.10078611527362,70.0,2
8272350,Jamaica Plain,1.0,100.0,10.0,10.0,42.32004366635828,-71.10784415823343,99.0,3
12824498,Jamaica Plain,1.0,90.0,7.0,10.0,42.32512115569664,-71.11292465179741,70.0,2
12789527,Jamaica Plain,1.0,90.0,10.0,10.0,42.31460342736296,-71.10401384357904,90.0,3
5025015,Jamaica Plain,0.25,87.0,9.0,8.0,42.32504873048671,-71.1062960870443,43.75,1
6602217,Jamaica Plain,0.5,91.0,10.0,9.0,42.323095687396346,-71.10851426561025,65.0,2
4149974,Jamaica Plain,1.0,97.0,10.0,10.0,42.31796621180112,-71.1115346411253,110.0,4
20623854,Jamaica Plain,1.0,80.0,9.0,9.0,42.31494222233963,-71.11483778506745,70.0,2
21217225,Jamaica Plain,0.42857142857142855,0.0,0.0,0.0,42.32336394536297,-71.10201963013562,0.0,1
8932377,Jamaica Plain,1.5,0.0,0.0,0.0,42.319510898734436,-71.11460121899208,90.0,3
7910223,Jamaica Plain,0.5,96.0,10.0,9.0,42.315922709721605,-71.09957962869748,80.0,3
2963419,Jamaica Plain,1.0,98.0,10.0,10.0,42.31803897447978,-71.11687373250301,75.0,2
6602167,Jamaica Plain,0.25,93.0,10.0,9.0,42.32527016657306,-71.10701088601905,42.0,1
20053362,Jamaica Plain,0.5,100.0,10.0,9.0,42.324052826181095,-71.10950450093019,84.5,3
16266043,Jamaica Plain,0.75,0.0,0.0,0.0,42.31633984253525,-71.10484371442303,50.0,1
8354938,Jamaica Plain,0.3333333333333333,92.0,10.0,8.0,42.31465541166664,-71.09929095218234,64.0,2
17249794,Jamaica Plain,1.0,0.0,0.0,0.0,42.31654311951007,-71.09944656436107,113.0,4
1109224,Jamaica Plain,0.3333333333333333,93.0,9.0,9.0,42.320510860484134,-71.11215759278208,73.16666666666667,2
8879352,Jamaica Plain,1.0,0.0,0.0,0.0,42.323203646554454,-71.10844013766078,100.0,3
17451062,Jamaica Plain,0.3333333333333333,99.0,10.0,10.0,42.31482486787939,-71.10296869696488,49.0,1
20050570,Jamaica Plain,1.0,100.0,10.0,8.0,42.329151924121696,-71.11130238197715,119.0,4
20051917,Jamaica Plain,1.0,0.0,0.0,0.0,42.32900178466083,-71.11241338791015,130.0,4
19656368,Jamaica Plain,1.0,0.0,0.0,0.0,42.328845261439106,-71.11078289150022,135.0,4
20053152,Jamaica Plain,2.0,0.0,0.0,0.0,42.32896679483396,-71.11106609255316,170.0,5
2621242,Jamaica Plain,1.0,97.0,10.0,10.0,42.31842255393602,-71.105505307545,110.0,4
20053494,Jamaica Plain,2.0,0.0,0.0,0.0,42.328676657019,-71.11178021480828,175.0,5
554720,Jamaica Plain,1.0,95.0,10.0,10.0,42.3185688067565,-71.11415408323548,120.0,4
14057466,Jamaica Plain,0.5,98.0,10.0,10.0,42.31357233912847,-71.11381932640091,75.0,2
17710012,Jamaica Plain,0.3333333333333333,100.0,10.0,10.0,42.3125650694871,-71.11699349188702,53.333333333333336,1
2880944,Jamaica Plain,1.0,100.0,10.0,10.0,42.313951405843575,-71.11600891554467,92.5,3
19545217,Jamaica Plain,1.0,99.0,10.0,10.0,42.29284272480884,-71.11740977149077,60.0,2
17838605,Jamaica Plain,0.5,97.0,9.0,9.0,42.295463443766046,-71.12025105010973,55.0,2
13513012,Jamaica Plain,1.0,99.0,10.0,10.0,42.2959953158216,-71.10898813499716,84.0,3
19430766,Jamaica Plain,0.75,91.0,9.0,9.0,42.28856872016504,-71.11621366384706,39.5,1
20885932,Jamaica Plain,1.0,100.0,10.0,9.0,42.2957939190793,-71.11470239363098,75.0,2
19911540,Jamaica Plain,1.0,91.0,9.0,10.0,42.30811208848028,-71.11822322182766,63.0,2
1881298,Jamaica Plain,1.0,95.0,10.0,9.0,42.30026388087917,-71.11180739447572,92.0,3
20639600,Jamaica Plain,1.0,100.0,10.0,10.0,42.29806963180014,-71.11136117051136,65.0,2
1030500,Jamaica Plain,1.0,89.0,9.0,8.0,42.29106052288582,-71.11593555432006,100.0,3
15432250,Jamaica Plain,1.0,98.0,9.0,10.0,42.303908795890386,-71.10436451468867,50.0,1
11826815,Jamaica Plain,1.0,99.0,10.0,10.0,42.29956291644425,-71.11283944617206,88.0,3
2014651,Jamaica Plain,1.0,91.0,9.0,9.0,42.30711033673986,-71.10582362671403,120.0,4
519272,Jamaica Plain,1.5,98.0,10.0,10.0,42.30510762836565,-71.1064329714123,62.0,2
12566065,Jamaica Plain,1.0,84.0,8.0,8.0,42.30443377187232,-71.10967688765845,60.0,2
732932,Jamaica Plain,1.0,95.0,10.0,9.0,42.30376309732182,-71.1140026250641,95.0,3
21213790,Jamaica Plain,0.5,0.0,0.0,0.0,42.30415489225021,-71.11676184755693,67.5,2
14105971,Jamaica Plain,1.0,99.0,10.0,10.0,42.30906284664378,-71.11141973305921,129.0,4
1113272,Jamaica Plain,0.5,95.0,10.0,9.0,42.3048433293264,-71.10627115826995,105.0,4
10059572,Jamaica Plain,0.5,100.0,10.0,10.0,42.296843538140344,-71.11573125124903,80.0,3
4567815,Jamaica Plain,1.0,96.0,10.0,9.0,42.30653907278417,-71.11789285939362,120.0,4
6106955,Jamaica Plain,0.5,96.0,10.0,10.0,42.30873579543035,-71.09977036667159,57.0,2
16674124,Jamaica Plain,0.5,0.0,0.0,0.0,42.309906545263075,-71.1182508889943,70.0,2
19328794,Jamaica Plain,0.3333333333333333,91.0,9.0,10.0,42.29900686728818,-71.11153390625252,46.666666666666664,1
14531631,Jamaica Plain,0.5,100.0,10.0,9.0,42.30775511809189,-71.10477523442927,75.0,2
12368012,Jamaica Plain,0.5,80.0,8.0,8.0,42.308717208857495,-71.11051775662285,73.75,2
6386351,Jamaica Plain,1.0,0.0,0.0,0.0,42.30248683101914,-71.11331372851822,185.0,5
17296595,Jamaica Plain,0.2,96.0,10.0,10.0,42.30961871137222,-71.1107771940805,57.8,2
7273770,Jamaica Plain,0.5,88.0,8.0,10.0,42.30606393566502,-71.11516053902132,72.5,2
14909417,Jamaica Plain,0.2,95.0,9.0,9.0,42.2964450759094,-71.11118779742438,53.4,1
19311820,Jamaica Plain,0.7,100.0,10.0,0.0,42.31019568278789,-71.09904384916835,60.0,2
3881993,Jamaica Plain,0.3333333333333333,88.0,8.0,9.0,42.30433800980035,-71.10871729533055,166.66666666666666,5
12071820,Jamaica Plain,1.0,94.0,9.0,10.0,42.3068796497014,-71.11231783776945,75.0,2
17675806,Jamaica Plain,0.5,100.0,10.0,8.0,42.31028250098402,-71.11758743812368,110.0,4
16282250,Jamaica Plain,1.0,88.0,10.0,9.0,42.32491038429915,-71.10975355148892,60.0,2
735970,Jamaica Plain,1.0,100.0,9.0,10.0,42.316912213905745,-71.1130254234823,55.0,2
950046,Jamaica Plain,0.6666666666666666,90.0,10.0,10.0,42.311852721337,-71.10926318625519,83.33333333333333,3
3342094,Jamaica Plain,0.5,97.0,10.0,10.0,42.317370192680336,-71.11485898821759,112.5,4
3593290,Jamaica Plain,0.875,100.0,10.0,10.0,42.308897967555396,-71.11868977322706,81.25,3
3997572,Jamaica Plain,1.0,96.0,10.0,10.0,42.31449926702607,-71.1122319203949,85.0,3
15869937,Jamaica Plain,0.6666666666666666,100.0,10.0,10.0,42.32592506661307,-71.11104863030663,75.0,2
14549157,Jamaica Plain,1.0,100.0,10.0,10.0,42.30034331611471,-71.11276470992914,95.0,3
14991616,Jamaica Plain,1.0,100.0,8.0,10.0,42.320027617624724,-71.11498188895655,63.0,2
447826,Jamaica Plain,1.0,96.0,9.0,10.0,42.31713375085383,-71.10965966211437,71.0,2
5521378,Jamaica Plain,1.0,94.0,9.0,9.0,42.31169373635401,-71.10116460144604,82.0,3
15581154,Jamaica Plain,0.6666666666666666,90.0,9.0,10.0,42.32646279650528,-71.11285901199184,116.66666666666667,4
4000384,Jamaica Plain,1.0,98.0,10.0,9.0,42.31632875548343,-71.09909641577437,120.0,4
12419766,Jamaica Plain,1.0,0.0,0.0,0.0,42.31448407345947,-71.09917000686269,39.0,1
9485607,Jamaica Plain,1.0,97.0,10.0,10.0,42.31923482819862,-71.10501593588094,97.5,3
18857626,Jamaica Plain,1.0,80.0,6.0,10.0,42.32275662536881,-71.113948639648,65.0,2
18873614,Jamaica Plain,1.0,99.0,10.0,10.0,42.32091708830505,-71.11618785103876,140.0,4
18358140,Jamaica Plain,1.0,100.0,10.0,10.0,42.323355573831,-71.11201155261091,70.0,2
3079305,Jamaica Plain,0.5,97.0,10.0,10.0,42.30694320005583,-71.1140157501951,100.0,3
7287822,Jamaica Plain,0.25,98.0,10.0,10.0,42.31527368629765,-71.10846155035345,32.5,1
10271867,Jamaica Plain,1.0,90.0,8.0,9.0,42.32357026201424,-71.10670813435179,46.0,1
7879708,Jamaica Plain,1.0,100.0,10.0,10.0,42.29559333963887,-71.11530145575897,75.0,2
16891720,Jamaica Plain,0.5,0.0,0.0,0.0,42.31792082855997,-71.10031677191041,60.0,2
9057435,Jamaica Plain,0.3333333333333333,96.0,10.0,10.0,42.31433571613884,-71.11641497800227,106.33333333333333,4
5601743,Jamaica Plain,1.0,88.0,8.0,9.0,42.31189728557806,-71.10315398376997,46.0,1
13334098,Jamaica Plain,0.6666666666666666,100.0,10.0,10.0,42.30988682257417,-71.11789702317628,49.666666666666664,1
20035860,Jamaica Plain,1.0,96.0,10.0,10.0,42.32430263081876,-71.1071482119534,85.0,3
799701,Jamaica Plain,0.375,100.0,10.0,9.0,42.32085835010096,-71.11249877013331,75.0,2
4405982,Jamaica Plain,0.5,99.0,10.0,10.0,42.318072566888496,-71.11267005505267,99.75,3
20888247,Jamaica Plain,1.0,100.0,10.0,9.0,42.296825158063065,-71.11457942351646,75.0,2
7708436,Jamaica Plain,1.0,97.0,10.0,10.0,42.30983835275251,-71.10752400155785,80.0,3
14071446,Jamaica Plain,0.5,100.0,10.0,10.0,42.32249608513066,-71.11475792071663,32.5,1
4765070,Jamaica Plain,1.0,92.0,10.0,9.0,42.32508878303933,-71.10722979809752,90.0,3
18955871,Jamaica Plain,0.5,93.0,9.0,9.0,42.296885231339616,-71.11402292526465,100.0,3
16119921,Jamaica Plain,1.0,83.0,8.0,9.0,42.323861856650986,-71.10250850329456,55.0,2
19346178,Jamaica Plain,0.5,100.0,8.0,10.0,42.320148129356035,-71.10597560744681,60.0,2
19100282,Jamaica Plain,0.875,0.0,0.0,0.0,42.30323432913763,-71.13293482847075,123.75,4
13344433,Jamaica Plain,1.0,99.0,10.0,10.0,42.30637132044274,-71.11350717401693,170.0,5
5652147,Jamaica Plain,0.5,93.0,9.0,9.0,42.30704884694953,-71.1166241277204,75.0,2
19589363,Jamaica Plain,2.0,0.0,0.0,0.0,42.328610755828,-71.11132046507413,175.0,5
13333862,Jamaica Plain,1.0,0.0,0.0,0.0,42.31706413362148,-71.10358571999897,75.0,2
20051287,Jamaica Plain,1.0,0.0,0.0,0.0,42.32894446472631,-71.11248210525393,122.0,4
9532771,Jamaica Plain,1.0,0.0,0.0,0.0,42.32324289956977,-71.11357115025135,80.0,3
20493376,Jamaica Plain,1.0,100.0,10.0,0.0,42.32832789411688,-71.1103704603079,88.5,3
13865867,Jamaica Plain,1.0,97.0,10.0,10.0,42.312540826270975,-71.1224634974153,69.0,2
5212321,Jamaica Plain,0.5,100.0,10.0,9.0,42.31967562232483,-71.10497281246552,62.333333333333336,2
14086550,Jamaica Plain,1.0,97.0,10.0,10.0,42.312357549138156,-71.1172236206738,120.0,4
21111456,Jamaica Plain,1.0,0.0,0.0,0.0,42.3150619996078,-71.09757186064235,70.0,2
210097,Jamaica Plain,1.0,97.0,10.0,10.0,42.318635400684855,-71.10640627596929,100.0,3
9057418,Jamaica Plain,1.0,100.0,10.0,10.0,42.31289873381578,-71.11784749487667,179.0,5
594693,Jamaica Plain,1.0,94.0,8.0,10.0,42.307974813109155,-71.11622135298697,65.0,2
1929406,Jamaica Plain,0.25,90.0,10.0,9.0,42.31274187654604,-71.11201449929162,83.75,3
4583526,Jamaica Plain,0.5,97.0,10.0,9.0,42.30454928375496,-71.11553158945944,48.75,1
19590968,Jamaica Plain,2.0,0.0,0.0,0.0,42.328611767141396,-71.11224365750616,189.0,5
9137560,Jamaica Plain,1.0,100.0,10.0,10.0,42.30720226358175,-71.11958890231001,80.0,3
19361786,Jamaica Plain,1.0,90.0,10.0,9.0,42.30933225604369,-71.10506048757348,37.0,1
17772521,Jamaica Plain,1.0,100.0,10.0,10.0,42.32319735361863,-71.10204106332151,65.0,2
5124772,Jamaica Plain,0.5,87.0,9.0,7.0,42.318676992266276,-71.100333066673,50.0,1
19951509,Jamaica Plain,1.0,0.0,0.0,0.0,42.31068779550513,-71.10668848553641,37.0,1
732999,Jamaica Plain,0.5,97.0,10.0,10.0,42.30455930241627,-71.11364252468704,112.5,4
19696922,Jamaica Plain,1.0,0.0,0.0,0.0,42.32971464981159,-71.11221226964012,144.0,4
8908145,Jamaica Plain,1.0,90.0,10.0,10.0,42.31026209376064,-71.11257439993145,138.0,4
19836161,Jamaica Plain,1.0,0.0,0.0,0.0,42.313268664883275,-71.11185473540844,61.0,2
19655883,Jamaica Plain,1.0,0.0,0.0,0.0,42.328494050928114,-71.11038478432201,133.0,4
4025194,Jamaica Plain,1.0,97.0,9.0,9.0,42.29572299757349,-71.11942117574478,50.0,1
20540368,Jamaica Plain,0.5,0.0,0.0,0.0,42.312882233221934,-71.09688848134408,60.0,2
18263612,Jamaica Plain,1.0,86.0,9.0,8.0,42.31008789511935,-71.10266726184452,87.0,3
20359898,Jamaica Plain,0.5,100.0,10.0,9.0,42.317795923553035,-71.1068403526797,75.0,2
19655359,Jamaica Plain,1.0,0.0,0.0,0.0,42.329247341604045,-71.11179312711894,111.0,4
8923817,Jamaica Plain,1.0,91.0,10.0,10.0,42.30907389692646,-71.11254191159419,151.0,5
9676551,Jamaica Plain,1.0,96.0,10.0,10.0,42.31613012702236,-71.10505127122521,69.0,2
6990904,Jamaica Plain,2.0,93.0,9.0,9.0,42.315300707630975,-71.09976783089705,150.0,4
3730447,Jamaica Plain,0.5,90.0,9.0,9.0,42.2974047973222,-71.1139137340823,100.0,3
568234,Jamaica Plain,0.5,98.0,10.0,10.0,42.30334665895726,-71.10497371588909,62.5,2
9549850,Jamaica Plain,1.0,95.0,9.0,10.0,42.320809392430675,-71.10730266023941,85.0,3
16362002,Jamaica Plain,0.3,100.0,10.0,10.0,42.295456046534866,-71.11938513594298,70.0,2
9349646,Jamaica Plain,1.0,100.0,10.0,10.0,42.30571166319029,-71.1056671002783,100.0,3
9349614,Jamaica Plain,0.5,80.0,8.0,8.0,42.306396022523614,-71.10593528533563,75.0,2
13652374,Jamaica Plain,1.0,0.0,0.0,0.0,42.29763812447256,-71.11399252456933,27.0,1
9590679,Jamaica Plain,1.0,100.0,10.0,10.0,42.324432177328205,-71.1078903320761,65.0,2
13137300,Jamaica Plain,1.0,0.0,0.0,0.0,42.322160038035335,-71.11481415877299,65.0,2
16494984,Jamaica Plain,1.0,99.0,10.0,9.0,42.314744682806676,-71.09848428490301,100.0,3
20572354,Jamaica Plain,0.6666666666666666,0.0,0.0,0.0,42.29215645145107,-71.11285829254535,75.0,2
7956634,Jamaica Plain,1.0,97.0,10.0,10.0,42.30370464676229,-71.11397057117235,61.0,2
20784807,Jamaica Plain,0.25,0.0,0.0,0.0,42.32063568569743,-71.11324155970104,68.75,2
